TIME_MILLIS,DATE,CONTENT,NOTES,SOURCELOG
1400214775000,2014-4-16 5:32:55,2014-05-16 5:32:55;INFO;TASK;*;Job completed:clone to internal on A002R6OG @ 16 May 2014 5:32:55 am;097101da-a7e5-4bc3-afcf-9d2fad5c6f08,None.,codex.log
1400214993000,2014-4-16 5:36:33,2014-05-16 5:36:33;WARNING;TASK;*;Note: pack/storage called A002R7OG has been renamed to A003R6ND.;UMID: 41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2,None.,codex.log
1400214993000,2014-4-16 5:36:33,2014-05-16 5:36:33;ERROR;TASK;*;There is another pack whose Media User Label is also A003R6ND.;A003R6ND (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2),None.,codex.log
1400215011000,2014-4-16 5:36:51,2014-05-16 5:36:51;INFO;TASK;*;New task;verify:Media Verify:3cde8232-34d0-45ff-b2a5-71618b361f0e,None.,codex.log
1400215011000,2014-4-16 5:36:51,2014-05-16 5:36:51;INFO;TASK;*;New Media Found;A003R6ND (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2),None.,codex.log
1400215011000,2014-4-16 5:36:51,2014-05-16 5:36:51;ERROR;TASK;*;Error registering new media;A003R6ND (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2),None.,codex.log
1400215011000,2014-4-16 5:36:51,2014-05-16 5:36:51;INFO;TASK;*;Task started;verify:Media Verify:3cde8232-34d0-45ff-b2a5-71618b361f0e,None.,codex.log
1400215011000,2014-4-16 5:36:51,2014-05-16 5:36:51;ERROR;TASK;*;Error finding media object;A003R6ND (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2),None.,codex.log
1400215012000,2014-4-16 5:36:52,2014-05-16 5:36:52;ERROR;TASK;*;Error finding media object;A003R6ND (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2),None.,codex.log
1400215033000,2014-4-16 5:37:13,2014-05-16 5:37:13;WARNING;TASK;*;MUL renamed from A003R6ND;B003R6OG,None.,codex.log
1400215033000,2014-4-16 5:37:13,2014-05-16 5:37:13;INFO;TASK;*;Error couldn't find task marker to update on B003R6OG (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2);,None.,codex.log
1400215033000,2014-4-16 5:37:13,2014-05-16 5:37:13;INFO;TASK;*;;All shots verified successfully.,None.,codex.log
1400215033000,2014-4-16 5:37:13,;;verify on A003R6ND @ 16 May 2014 5:36:51 am,Date/time est.,codex.log
1400215034000,2014-4-16 5:37:14,2014-05-16 5:37:14;ERROR;TASK;*;All shots successfully verified;verify on A003R6ND @ 16 May 2014 5:36:51 am,None.,codex.log
1400215034000,2014-4-16 5:37:14,2014-05-16 5:37:14;INFO;TASK;*;Error couldn't find task marker to update on B003R6OG (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2);Complete,None.,codex.log
1400215034000,2014-4-16 5:37:14,2014-05-16 5:37:14;INFO;TASK;*;Task finished - state: Complete;verify:Media Verify:3cde8232-34d0-45ff-b2a5-71618b361f0e,None.,codex.log
1400215034000,2014-4-16 5:37:14,2014-05-16 5:37:14;INFO;TASK;*;Job completed:verify on B003R6OG @ 16 May 2014 5:37:14 am;3cde8232-34d0-45ff-b2a5-71618b361f0e,None.,codex.log
1400215142000,2014-4-16 5:39:2,2014-05-16 5:39:02;INFO;TASK;*;New task;clone to internal:Clone:0bfb6b51-14af-4711-b348-52cd8a551d44,None.,codex.log
1400215142000,2014-4-16 5:39:2,2014-05-16 5:39:02;INFO;TASK;*;Task started;clone to internal:Clone:0bfb6b51-14af-4711-b348-52cd8a551d44,None.,codex.log
1400215142000,2014-4-16 5:39:2,2014-05-16 5:39:02;INFO;TASK;*;Error couldn't find task marker to update on B003R6OG (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2);,None.,codex.log
1400215142000,2014-4-16 5:39:2,2014-05-16 5:39:02;INFO;TASK;*;Error couldn't find task marker to update on B003R6OG (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2);Destination 94ed560a-c965-421a-99ef-cf714b09d330;,None.,codex.log
1400215154000,2014-4-16 5:39:14,2014-05-16 5:39:14;INFO;TASK;*;Error couldn't find task marker to update on B003R6OG (41d2dbc6-c5bf-43e9-b35f-68f68ac2c3b2);Complete,None.,codex.log
1400215154000,2014-4-16 5:39:14,2014-05-16 5:39:14;INFO;TASK;*;Task finished - state: Complete;clone to internal:Clone:0bfb6b51-14af-4711-b348-52cd8a551d44,None.,codex.log
1400215154000,2014-4-16 5:39:14,2014-05-16 5:39:14;INFO;TASK;*;Job completed:clone to internal on B003R6OG @ 16 May 2014 5:39:14 am;0bfb6b51-14af-4711-b348-52cd8a551d44,None.,codex.log
1400215305000,2014-4-16 5:41:45,2014-05-16 5:41:45;INFO;TASK;*;New task;check:Media Check:ba013ae3-e50d-475c-b516-e5a57e701ddb,None.,codex.log
1400215305000,2014-4-16 5:41:45,2014-05-16 5:41:45;INFO;TASK;*;Task started;check:Media Check:ba013ae3-e50d-475c-b516-e5a57e701ddb,None.,codex.log
1400215327000,2014-4-16 5:42:7,2014-05-16 5:42:07;INFO;TASK;*;Task finished - state: Complete;check:Media Check:ba013ae3-e50d-475c-b516-e5a57e701ddb,None.,codex.log
1400215327000,2014-4-16 5:42:7,2014-05-16 5:42:07;INFO;TASK;*;Job completed:check on B003R6OG @ 16 May 2014 5:42:07 am;ba013ae3-e50d-475c-b516-e5a57e701ddb,None.,codex.log
1400215559000,2014-4-16 5:45:59,2014-05-16 5:45:59;INFO;TASK;*;Created work template;check...clone...signoff,None.,codex.log
1400215763000,2014-4-16 5:49:23,2014-05-16 5:49:23;WARNING;TASK;*;Note: pack/storage called B003R7OG has been renamed to A004R6ND.;UMID: deb90b36-8926-42ea-9370-f3037c780262,None.,codex.log
1400215992000,2014-4-16 5:53:12,2014-05-16 5:53:12;INFO;TASK;*;New task;check...clone...signoff:Media Check:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400215992000,2014-4-16 5:53:12,2014-05-16 5:53:12;INFO;TASK;*;New task;check...clone...signoff:Clone:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400215992000,2014-4-16 5:53:12,2014-05-16 5:53:12;INFO;TASK;*;New task;check...clone...signoff:Media Sign Off:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400215992000,2014-4-16 5:53:12,2014-05-16 5:53:12;INFO;TASK;*;Task started;check...clone...signoff:Media Check:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400215994000,2014-4-16 5:53:14,2014-05-16 5:53:14;INFO;TASK;*;Task finished - state: Complete;check...clone...signoff:Media Check:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400215995000,2014-4-16 5:53:15,2014-05-16 5:53:15;INFO;TASK;*;Task started;check...clone...signoff:Clone:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400215995000,2014-4-16 5:53:15,2014-05-16 5:53:15;INFO;TASK;*;Error couldn't find task marker to update on A004R6ND (deb90b36-8926-42ea-9370-f3037c780262);,None.,codex.log
1400215995000,2014-4-16 5:53:15,2014-05-16 5:53:15;INFO;TASK;*;Error couldn't find task marker to update on A004R6ND (deb90b36-8926-42ea-9370-f3037c780262);Destination 94ed560a-c965-421a-99ef-cf714b09d330;,None.,codex.log
1400216040000,2014-4-16 5:54:0,2014-05-16 5:54:00;INFO;TASK;*;Error couldn't find task marker to update on A004R6ND (deb90b36-8926-42ea-9370-f3037c780262);Complete,None.,codex.log
1400216040000,2014-4-16 5:54:0,2014-05-16 5:54:00;INFO;TASK;*;Task finished - state: Complete;check...clone...signoff:Clone:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400216040000,2014-4-16 5:54:0,2014-05-16 5:54:00;INFO;TASK;*;Task started;check...clone...signoff:Media Sign Off:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400216161000,2014-4-16 5:56:1,2014-05-16 5:56:01;INFO;TASK;*;Aborted;check...clone...signoff:Media Sign Off:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400216161000,2014-4-16 5:56:1,2014-05-16 5:56:01;INFO;TASK;*;Task finished - state: Abort;check...clone...signoff:Media Sign Off:37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400216161000,2014-4-16 5:56:1,2014-05-16 5:56:01;INFO;TASK;*;Job completed:check...clone...signoff on A004R6ND @ 16 May 2014 5:56:01 am;37c81b65-78db-4c55-9384-f3df85cc16ce,None.,codex.log
1400216182000,2014-4-16 5:56:22,2014-05-16 5:56:22;WARNING;TASK;*;INT110 now has a different number of shots on it (11 was 3);UMID: 94ed560a-c965-421a-99ef-cf714b09d330,None.,codex.log
1400216184000,2014-4-16 5:56:24,2014-05-16 5:56:24;INFO;SYSTEM;*;Shutdown;,None.,codex.log
1400222592000,2014-4-16 7:43:12,2014-05-16 7:43:12;INFO;SYSTEM;*;Starting;2014.nab.1409,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Archive,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Generate,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Import,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Media Check,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Media Verify,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Media Clear,None.,codex.log
1400222593000,2014-4-16 7:43:13,2014-05-16 7:43:13;INFO;TASK;*;Added task template to task palette;Media Sign Off,None.,codex.log
1400222765000,2014-4-16 7:46:5,2014-05-16 7:46:05;INFO;USER;*;Login local;dit,None.,codex.log
1400223611000,2014-4-16 8:0:11,2014-05-16 8:00:11;INFO;TASK;*;New task;check:Media Check:8b4cf200-f75b-42d8-bda1-087be56c4957,None.,codex.log
1400223611000,2014-4-16 8:0:11,2014-05-16 8:00:11;INFO;TASK;*;Task started;check:Media Check:8b4cf200-f75b-42d8-bda1-087be56c4957,None.,codex.log
1400223618000,2014-4-16 8:0:18,2014-05-16 8:00:18;INFO;TASK;*;Task finished - state: Complete;check:Media Check:8b4cf200-f75b-42d8-bda1-087be56c4957,None.,codex.log
1400223618000,2014-4-16 8:0:18,2014-05-16 8:00:18;INFO;TASK;*;Job completed:check on E002R6ND @ 16 May 2014 8:00:18 am;8b4cf200-f75b-42d8-bda1-087be56c4957,None.,codex.log
1400223628000,2014-4-16 8:0:28,2014-05-16 8:00:28;INFO;TASK;*;New task;clone to internal:Clone:57934338-41cf-4311-9a9a-de8c0b0f1551,None.,codex.log
1400223628000,2014-4-16 8:0:28,2014-05-16 8:00:28;INFO;TASK;*;Task started;clone to internal:Clone:57934338-41cf-4311-9a9a-de8c0b0f1551,None.,codex.log
1400223628000,2014-4-16 8:0:28,2014-05-16 8:00:28;INFO;TASK;*;Error couldn't find task marker to update on E002R6ND (3e2cc90e-90b7-4bb0-b83a-a76a40d70eb2);,None.,codex.log
1400223628000,2014-4-16 8:0:28,2014-05-16 8:00:28;INFO;TASK;*;Error couldn't find task marker to update on E002R6ND (3e2cc90e-90b7-4bb0-b83a-a76a40d70eb2);Destination 94ed560a-c965-421a-99ef-cf714b09d330;,None.,codex.log
1400223658000,2014-4-16 8:0:58,2014-05-16 8:00:58;INFO;TASK;*;Error couldn't find task marker to update on E002R6ND (3e2cc90e-90b7-4bb0-b83a-a76a40d70eb2);Complete,None.,codex.log
1400223658000,2014-4-16 8:0:58,2014-05-16 8:00:58;INFO;TASK;*;Task finished - state: Complete;clone to internal:Clone:57934338-41cf-4311-9a9a-de8c0b0f1551,None.,codex.log
1400223658000,2014-4-16 8:0:58,2014-05-16 8:00:58;INFO;TASK;*;Job completed:clone to internal on E002R6ND @ 16 May 2014 8:00:58 am;57934338-41cf-4311-9a9a-de8c0b0f1551,None.,codex.log
1400224253000,2014-4-16 8:10:53,2014-05-16 8:10:53;WARNING;TASK;*;INT110 now has a different number of shots on it (13 was 11);UMID: 94ed560a-c965-421a-99ef-cf714b09d330,None.,codex.log
1400224255000,2014-4-16 8:10:55,2014-05-16 8:10:55;INFO;SYSTEM;*;Shutdown;,None.,codex.log
1400224324000,2014-4-16 8:12:4,2014-05-16 8:12:04;INFO;SYSTEM;*;Starting;2014.nab.1409,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Archive,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Generate,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Import,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Media Check,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Media Verify,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Media Clear,None.,codex.log
1400224325000,2014-4-16 8:12:5,2014-05-16 8:12:05;INFO;TASK;*;Added task template to task palette;Media Sign Off,None.,codex.log
1400224363000,2014-4-16 8:12:43,2014-05-16 8:12:43;INFO;USER;*;Login local;dit,None.,codex.log
1400228580000,2014-4-16 9:23:0,2014-05-16 9:23:00;INFO;USER;dit;Unlocked;,None.,codex.log
1400228731000,2014-4-16 9:25:31,2014-05-16 9:25:31;INFO;USER;dit;Unlocked;,None.,codex.log
1400230347000,2014-4-16 9:52:27,2014-05-16 9:52:27;WARNING;TASK;*;Note: pack/storage called E002R7ND has been renamed to E003R6ND.;UMID: 8902ad1e-2de0-4249-841a-4f72de37be03,None.,codex.log
1400566544000,2014-4-20 7:15:44,2014-05-20 7:15:44;INFO;SYSTEM;*;Starting;2014.nab.1409,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Archive,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Generate,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Import,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Media Check,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Media Verify,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Media Clear,None.,codex.log
1400566545000,2014-4-20 7:15:45,2014-05-20 7:15:45;INFO;TASK;*;Added task template to task palette;Media Sign Off,None.,codex.log
1400566622000,2014-4-20 7:17:2,2014-05-20 7:17:02;INFO;USER;*;Login local;dit,None.,codex.log
1400566803000,2014-4-20 7:20:3,2014-05-20 7:20:03;INFO;TASK;*;Created work template;0520,None.,codex.log
1400566816000,2014-4-20 7:20:16,2014-05-20 7:20:16;INFO;TASK;*;New task;0520:Import:87e4b663-e95a-47a1-916d-bf375a903667,None.,codex.log
1400566816000,2014-4-20 7:20:16,2014-05-20 7:20:16;INFO;TASK;*;Task started;0520:Import:87e4b663-e95a-47a1-916d-bf375a903667,None.,codex.log
1400569226000,2014-4-20 8:0:26,2014-05-20 8:00:26;INFO;USER;dit;Unlocked;,None.,codex.log
1400570508000,2014-4-20 8:21:48,2014-05-20 8:21:48;INFO;TASK;*;Task finished - state: Complete;0520:Import:87e4b663-e95a-47a1-916d-bf375a903667,None.,codex.log
1400570508000,2014-4-20 8:21:48,2014-05-20 8:21:48;INFO;TASK;*;Job completed:0520 on W010R6QP @ 20 May 2014 8:21:48 am;87e4b663-e95a-47a1-916d-bf375a903667,None.,codex.log
1400571258000,2014-4-20 8:34:18,2014-05-20 8:34:18;INFO;USER;dit;Unlocked;,None.,codex.log
1400571285000,2014-4-20 8:34:45,2014-05-20 8:34:45;WARNING;TASK;*;A001R6QV now has a different number of shots on it (10 was 0);UMID: 3fcfe13c-1fe3-4539-852a-4e653d6f0cf6,None.,codex.log
1401094084000,2014-4-26 9:48:4,2014-05-26 9:48:04;INFO;SYSTEM;*;Starting;2014.nab.1409,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Archive,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Generate,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Import,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Media Check,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Media Verify,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Media Clear,None.,codex.log
1401094085000,2014-4-26 9:48:5,2014-05-26 9:48:05;INFO;TASK;*;Added task template to task palette;Media Sign Off,None.,codex.log
1401094310000,2014-4-26 9:51:50,2014-05-26 9:51:50;INFO;USER;*;Login local;dit,None.,codex.log
1401094523000,2014-4-26 9:55:23,2014-05-26 9:55:23;INFO;USER;dit;Logout;dit,None.,codex.log
1401094525000,2014-4-26 9:55:25,2014-05-26 9:55:25;INFO;USER;*;Login local;dit,None.,codex.log
1401095380000,2014-4-26 10:9:40,2014-05-26 10:09:40;INFO;TASK;*;Deleted work template;0520,None.,codex.log
1401095381000,2014-4-26 10:9:41,2014-05-26 10:09:41;INFO;TASK;*;Deleted work template;check...clone...signoff,None.,codex.log
1401095383000,2014-4-26 10:9:43,2014-05-26 10:09:43;INFO;TASK;*;Deleted work template;clone to internal,None.,codex.log
1401095384000,2014-4-26 10:9:44,2014-05-26 10:09:44;INFO;TASK;*;Deleted work template;verify,None.,codex.log
1401095388000,2014-4-26 10:9:48,2014-05-26 10:09:48;INFO;TASK;*;Deleted work template;check,None.,codex.log
1401095391000,2014-4-26 10:9:51,2014-05-26 10:09:51;INFO;TASK;*;Deleted work template;media clear.,None.,codex.log
1401095393000,2014-4-26 10:9:53,2014-05-26 10:09:53;INFO;TASK;*;Deleted work template;Clear - Codex 2,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;SYSTEM;*;Starting;2014.nab.1409,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Archive,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Clone,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Generate,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Import,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Media Check,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Media Verify,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Media Clear,None.,codex.log
1401681848000,2014-5-2 5:4:8,2014-06-02 5:04:08;INFO;TASK;*;Added task template to task palette;Media Sign Off,None.,codex.log
1401682147000,2014-5-2 5:9:7,2014-06-02 5:09:07;INFO;USER;*;Login local;dit,None.,codex.log
1401682387000,2014-5-2 5:13:7,2014-06-02 5:13:07;INFO;USER;dit;Unlocked;,None.,codex.log
1401682659000,2014-5-2 5:17:39,2014-06-02 5:17:39;INFO;TASK;*;New task;Clone - Codex 1 to Internal:Clone:72bbff48-6289-42ea-a35c-a4b8df7b2c01,None.,codex.log
1401682659000,2014-5-2 5:17:39,2014-06-02 5:17:39;INFO;TASK;*;New Media Found;A001 (c8bdf16d-d0e7-4303-8345-20fc196c4b2f),None.,codex.log
1401682659000,2014-5-2 5:17:39,2014-06-02 5:17:39;INFO;TASK;*;Task started;Clone - Codex 1 to Internal:Clone:72bbff48-6289-42ea-a35c-a4b8df7b2c01,None.,codex.log
1401682659000,2014-5-2 5:17:39,2014-06-02 5:17:39;ERROR;TASK;*;No source MULs found;Clone - Codex 1 to Internal:Clone:72bbff48-6289-42ea-a35c-a4b8df7b2c01_underlying_clone,None.,codex.log
1401682659000,2014-5-2 5:17:39,2014-06-02 5:17:39;INFO;TASK;*;Task finished - state: Error;Clone - Codex 1 to Internal:Clone:72bbff48-6289-42ea-a35c-a4b8df7b2c01,None.,codex.log
1401682659000,2014-5-2 5:17:39,2014-06-02 5:17:39;INFO;TASK;*;Error couldn't find task marker to update on A001 (c8bdf16d-d0e7-4303-8345-20fc196c4b2f);Error,None.,codex.log
1401682659000,2014-5-2 5:17:39,2014-06-02 5:17:39;INFO;TASK;*;Job completed:Clone - Codex 1 to Internal on A001 @ 2 Jun 2014 5:17:39 am;72bbff48-6289-42ea-a35c-a4b8df7b2c01,None.,codex.log
1401682692000,2014-5-2 5:18:12,2014-06-02 5:18:12;INFO;TASK;*;New task;Generate -  DNx185 and ProRes Proxy:Generate - DNx185:a37aed13-7077-408e-b7b6-34ee1d6265b7,None.,codex.log
1401682692000,2014-5-2 5:18:12,2014-06-02 5:18:12;INFO;TASK;*;New task;Generate -  DNx185 and ProRes Proxy:Generate - ProRes Proxy:a37aed13-7077-408e-b7b6-34ee1d6265b7,None.,codex.log
1401682692000,2014-5-2 5:18:12,2014-06-02 5:18:12;INFO;TASK;*;New Media Found;INT110 (94ed560a-c965-421a-99ef-cf714b09d330),None.,codex.log
1401682692000,2014-5-2 5:18:12,2014-06-02 5:18:12;ERROR;TASK;*;No source MULs found;Generate -  DNx185 and ProRes Proxy:Generate - DNx185:a37aed13-7077-408e-b7b6-34ee1d6265b7,None.,codex.log
1401682692000,2014-5-2 5:18:12,2014-06-02 5:18:12;INFO;TASK;*;Task started;Generate -  DNx185 and ProRes Proxy:Generate - DNx185:a37aed13-7077-408e-b7b6-34ee1d6265b7,None.,codex.log
1401682692000,2014-5-2 5:18:12,2014-06-02 5:18:12;ERROR;TASK;*;No source MULs found;Generate -  DNx185 and ProRes Proxy:Generate - ProRes Proxy:a37aed13-7077-408e-b7b6-34ee1d6265b7,None.,codex.log
1401682692000,2014-5-2 5:18:12,2014-06-02 5:18:12;INFO;TASK;*;Task started;Generate -  DNx185 and ProRes Proxy:Generate - ProRes Proxy:a37aed13-7077-408e-b7b6-34ee1d6265b7,None.,codex.log
